pclass,survived,Residence,name,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest,Gender,Rfare,RFR001,Fare_BC
1,0,0,"Ostby, Mr. Engelhart Cornelius",65,0,1,113509,61.9792,B30,C, ,234,"Providence, RI",0,1129.5,.863532110091743,90.0399176853976
2,0,0,"Otter, Mr. Richard",39,0,0,28213,13, ,S, , ,"Middleburg Heights, OH",0,592,.452599388379205,27.1312152712863
1,0,2,"Ovies y Rodriguez, Mr. Servando",28.5,0,0,PC 17562,27.7208,D43,C, ,189,"?Havana, Cuba",0,924,.706422018348624,61.3984912084022
2,1,1,"Oxenham, Mr. Percy Thomas",22,0,0,W./C. 14260,10.5, ,S,13, ,"Pondersend, England / New Durham, NJ",0,512,.391437308868502,19.0321115380284
2,1,2,"Padro y Manent, Mr. Julian", ,0,0,SC/PARIS 2146,13.8625, ,C,9, ,"Spain / Havana, Cuba",0,638.5,.488149847094801,31.7578380200506
2,0,2,"Pain, Dr. Alfred",23,0,0,244278,10.5, ,S, , ,"Hamilton, ON",0,512,.391437308868502,19.0321115380284
2,1,2,"Pallas y Castello, Mr. Emilio",29,0,0,SC/PARIS 2147,13.8583, ,C,9, ,"Spain / Havana, Cuba",0,636,.486238532110092,31.5097364326998
3,0,2,"Palsson, Master. Gosta Leonard",2,3,1,349909,21.075, ,S, ,4, ,0,782,.597859327217125,46.1218208139172
3,0,2,"Palsson, Master. Paul Folke",6,3,1,349909,21.075, ,S, , , ,0,782,.597859327217125,46.1218208139172
3,0,2,"Palsson, Miss. Stina Viola",3,3,1,349909,21.075, ,S, , , ,1,782,.597859327217125,46.1218208139172
3,0,2,"Palsson, Miss. Torborg Danira",8,3,1,349909,21.075, ,S, , , ,1,782,.597859327217125,46.1218208139172
3,0,2,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",29,0,4,349909,21.075, ,S, ,206, ,1,782,.597859327217125,46.1218208139172
3,0,2,"Panula, Master. Eino Viljami",1,4,1,3101295,39.6875, ,S, , , ,0,1041,.795871559633027,76.0981102618387
3,0,2,"Panula, Master. Juha Niilo",7,4,1,3101295,39.6875, ,S, , , ,0,1041,.795871559633027,76.0981102618387
3,0,2,"Panula, Master. Urho Abraham",2,4,1,3101295,39.6875, ,S, , , ,0,1041,.795871559633027,76.0981102618387
3,0,2,"Panula, Mr. Ernesti Arvid",16,4,1,3101295,39.6875, ,S, , , ,0,1041,.795871559633027,76.0981102618387
3,0,2,"Panula, Mr. Jaako Arnold",14,4,1,3101295,39.6875, ,S, , , ,0,1041,.795871559633027,76.0981102618387
3,0,2,"Panula, Mrs. Juha (Maria Emilia Ojala)",41,0,5,3101295,39.6875, ,S, , , ,1,1041,.795871559633027,76.0981102618387
2,0,2,"Parker, Mr. Clifford Richard",28,0,0,SC 14888,10.5, ,S, , ,"St Andrews, Guernsey",0,512,.391437308868502,19.0321115380284
2,0,2,"Parkes, Mr. Francis ""Frank""", ,0,0,239853,0, ,S, , ,Belfast,0,9,.00688073394495413,-94.2083719232876
1,0,2,"Parr, Mr. William Henry Marsh", ,0,0,112052,0, ,S, , ,Belfast,0,9,.00688073394495413,-94.2083719232876
2,1,0,"Parrish, Mrs. (Lutie Davis)",50,0,1,230433,26, ,S,12, ,"Woodford County, KY",1,857.5,.655581039755352,54.0213585575019
1,0,1,"Partner, Mr. Austen",45.5,0,0,113043,28.5,C124,S, ,166,"Surbiton Hill, Surrey",0,941.5,.71980122324159,63.4320428955455
3,0,2,"Pasic, Mr. Jakob",21,0,0,315097,8.6625, ,S, , , ,0,444,.339449541284404,11.8691757489561
3,0,1,"Patchett, Mr. George",19,0,0,358585,14.5, ,S, , , ,0,667,.509938837920489,34.5850957185933
3,0,2,"Paulner, Mr. Uscher", ,0,0,3411,8.7125, ,C, , , ,0,456.5,.349006116207951,13.212870180027
3,0,2,"Pavlovic, Mr. Stefo",32,0,0,349242,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
1,0,2,"Payne, Mr. Vivian Ponsonby",23,0,0,12749,93.5,B24,S, , ,"Montreal, PQ",0,1222.5,.934633027522936,111.513925028421
3,0,2,"Peacock, Master. Alfred Edward",.75,1,1,SOTON/O.Q. 3101315,13.775, ,S, , , ,0,632,.483180428134557,31.112686154086
3,0,2,"Peacock, Miss. Treasteall",3,1,1,SOTON/O.Q. 3101315,13.775, ,S, , , ,1,632,.483180428134557,31.112686154086
3,0,2,"Peacock, Mrs. Benjamin (Edith Nile)",26,0,2,SOTON/O.Q. 3101315,13.775, ,S, , , ,1,632,.483180428134557,31.112686154086
3,0,1,"Pearce, Mr. Ernest", ,0,0,343271,7, ,S, , , ,0,36.5,.0279051987767584,-65.6936410506532
1,0,1,"Pears, Mr. Thomas Clinton",29,1,0,113776,66.6,C2,S, , ,"Isleworth, England",0,1138.5,.870412844036697,91.6971283982194
1,1,2,"Pears, Mrs. Thomas (Edith Wearne)",22,1,0,113776,66.6,C2,S,8, ,"Isleworth, England",1,1138.5,.870412844036697,91.6971283982194
3,0,2,"Pedersen, Mr. Olaf", ,0,0,345498,7.775, ,S, , , ,0,223.5,.170871559633028,-15.9128506854793
3,0,1,"Peduzzi, Mr. Joseph", ,0,0,A/5 2817,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
3,0,2,"Pekoniemi, Mr. Edvard",21,0,0,STON/O 2. 3101294,7.925, ,S, , , ,0,349,.266819571865443,1.07777510586357
3,0,2,"Peltomaki, Mr. Nikolai Johannes",25,0,0,STON/O 2. 3101291,7.925, ,S, , , ,0,349,.266819571865443,1.07777510586357
1,0,2,"Penasco y Castellana, Mr. Victor de Satode",18,1,0,PC 17758,108.9,C65,C, , ,"Madrid, Spain",0,1229,.93960244648318,113.596223551683
1,1,2,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",17,1,0,PC 17758,108.9,C65,C,8, ,"Madrid, Spain",1,1229,.93960244648318,113.596223551683
2,0,1,"Pengelly, Mr. Frederick William",19,0,0,28665,10.5, ,S, , ,"Gunnislake, England / Butte, MT",0,512,.391437308868502,19.0321115380284
3,0,1,"Perkin, Mr. John Henry",22,0,0,A/5 21174,7.25, ,S, , , ,0,108.5,.0829510703363914,-38.4157124358353
2,0,2,"Pernot, Mr. Rene", ,0,0,SC/PARIS 2131,15.05, ,C, , , ,0,678,.518348623853211,35.6768857044456
1,1,2,"Perreault, Miss. Anne",30,0,0,12749,93.5,B73,S,3, , ,1,1222.5,.934633027522936,111.513925028421
3,1,2,"Persson, Mr. Ernst Ulrik",25,1,0,347083,7.775, ,S,15, , ,0,223.5,.170871559633028,-15.9128506854793
2,0,2,"Peruschitz, Rev. Joseph Maria",41,0,0,237393,13, ,S, , , ,0,592,.452599388379205,27.1312152712863
3,1,2,"Peter, Master. Michael J", ,1,1,2668,22.3583, ,C,C, , ,0,792,.605504587155963,47.1472230973444
3,1,2,"Peter, Miss. Anna", ,1,1,2668,22.3583,F E69,C,D, , ,1,792,.605504587155963,47.1472230973444
3,1,2,"Peter, Mrs. Catherine (Catherine Rizk)", ,0,2,2668,22.3583, ,C,D, , ,1,792,.605504587155963,47.1472230973444
3,0,2,"Peters, Miss. Katie", ,0,0,330935,8.1375, ,Q, , , ,1,424,.324159021406728,9.68836864321476
3,0,1,"Petersen, Mr. Marius",24,0,0,342441,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
3,0,2,"Petranec, Miss. Matilda",28,0,0,349245,7.8958, ,S, , , ,1,313,.239296636085627,-3.37898124803169
3,0,2,"Petroff, Mr. Nedelio",19,0,0,349212,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
3,0,2,"Petroff, Mr. Pastcho (""Pentcho"")", ,0,0,349215,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
3,0,2,"Petterson, Mr. Johan Emil",25,1,0,347076,7.775, ,S, , , ,0,223.5,.170871559633028,-15.9128506854793
3,0,2,"Pettersson, Miss. Ellen Natalia",18,0,0,347087,7.775, ,S, , , ,1,223.5,.170871559633028,-15.9128506854793
1,1,2,"Peuchen, Major. Arthur Godfrey",52,0,0,113786,30.5,C104,S,6, ,"Toronto, ON",0,970.5,.74197247706422,66.9095681909711
2,1,1,"Phillips, Miss. Alice Frances Louisa",21,0,1,S.O./P.P. 2,21, ,S,12, ,"Ilfracombe, Devon",1,772.5,.590596330275229,45.1523360605823
2,1,1,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",19,0,0,250655,26, ,S,11, ,"Worcester, England",1,857.5,.655581039755352,54.0213585575019
2,0,1,"Phillips, Mr. Escott Robert",43,0,1,S.O./P.P. 2,21, ,S, , ,"Ilfracombe, Devon",0,772.5,.590596330275229,45.1523360605823
3,1,1,"Pickard, Mr. Berk (Berk Trembisky)",32,0,0,SOTON/O.Q. 392078,8.05,E10,S,9, , ,0,391.5,.299311926605505,6.05074478589431
2,1,2,"Pinsky, Mrs. (Rosa)",32,0,0,234604,13, ,S,9, ,Russia,1,592,.452599388379205,27.1312152712863
3,0,2,"Plotcharsky, Mr. Vasil", ,0,0,349227,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
3,0,2,"Pokrnic, Mr. Mate",17,0,0,315095,8.6625, ,S, , , ,0,444,.339449541284404,11.8691757489561
3,0,2,"Pokrnic, Mr. Tome",24,0,0,315092,8.6625, ,S, , , ,0,444,.339449541284404,11.8691757489561
2,0,1,"Ponesell, Mr. Martin",34,0,0,250647,13, ,S, , ,"Denmark / New York, NY",0,592,.452599388379205,27.1312152712863
2,1,0,"Portaluppi, Mr. Emilio Ilario Giuseppe",30,0,0,C.A. 34644,12.7375, ,C,14, ,"Milford, NH",0,560,.428134556574924,23.9206878944308
1,0,0,"Porter, Mr. Walter Chamberlain",47,0,0,110465,52,C110,S, ,207,"Worcester, MA",0,1080.5,.826070336391437,81.8839301328428
1,1,0,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",56,0,1,11767,83.1583,C50,C,7, ,"Mt Airy, Philadelphia, PA",1,1203.5,.920107033639144,106.057418218736
2,0,0,"Pulbaum, Mr. Franz",27,0,0,SC/PARIS 2168,15.0333, ,C, , ,Paris,0,674,.515290519877676,35.2797741104655
2,1,2,"Quick, Miss. Phyllis May",2,1,1,26360,26, ,S,11, ,"Plymouth, Devon / Detroit, MI",1,857.5,.655581039755352,54.0213585575019
2,1,2,"Quick, Miss. Winifred Vera",8,1,1,26360,26, ,S,11, ,"Plymouth, Devon / Detroit, MI",1,857.5,.655581039755352,54.0213585575019
2,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",33,0,2,26360,26, ,S,11, ,"Plymouth, Devon / Detroit, MI",1,857.5,.655581039755352,54.0213585575019
3,0,2,"Radeff, Mr. Alexander", ,0,0,349223,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
3,0,2,"Rasmussen, Mrs. (Lena Jacobsen Solvang)", ,0,0,65305,8.1125, ,S, , , ,1,422.5,.323012232415902,9.52315498908971
3,0,2,"Razi, Mr. Raihed", ,0,0,2629,7.2292, ,C, , , ,0,87.5,.0668960244648318,-44.3070271347184
3,0,2,"Reed, Mr. James George", ,0,0,362316,7.25, ,S, , , ,0,108.5,.0829510703363914,-38.4157124358353
2,0,1,"Reeves, Mr. David",36,0,0,C.A. 17248,10.5, ,S, , ,"Brighton, Sussex",0,512,.391437308868502,19.0321115380284
3,0,2,"Rekic, Mr. Tido",38,0,0,349249,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
2,0,0,"Renouf, Mr. Peter Henry",34,1,0,31027,21, ,S,12, ,"Elizabeth, NJ",0,772.5,.590596330275229,45.1523360605823
2,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",30,3,0,31027,21, ,S, , ,"Elizabeth, NJ",1,772.5,.590596330275229,45.1523360605823
1,0,2,"Reuchlin, Jonkheer. John George",38,0,0,19972,0, ,S, , ,"Rotterdam, Netherlands",0,9,.00688073394495413,-94.2083719232876
2,1,2,"Reynaldo, Ms. Encarnacion",28,0,0,230434,13, ,S,9, ,Spain,1,592,.452599388379205,27.1312152712863
3,0,1,"Reynolds, Mr. Harold J",21,0,0,342684,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,1,2,"Rheims, Mr. George Alexander Lucien", ,0,0,PC 17607,39.6, ,S,A, ,"Paris /  New York, NY",0,1036,.792048929663609,75.4038247595694
3,0,2,"Rice, Master. Albert",10,4,1,382652,29.125, ,Q, , , ,0,950.5,.726681957186544,64.4960666814042
3,0,2,"Rice, Master. Arthur",4,4,1,382652,29.125, ,Q, , , ,0,950.5,.726681957186544,64.4960666814042
3,0,2,"Rice, Master. Eric",7,4,1,382652,29.125, ,Q, , , ,0,950.5,.726681957186544,64.4960666814042
3,0,2,"Rice, Master. Eugene",2,4,1,382652,29.125, ,Q, , , ,0,950.5,.726681957186544,64.4960666814042
3,0,2,"Rice, Master. George Hugh",8,4,1,382652,29.125, ,Q, , , ,0,950.5,.726681957186544,64.4960666814042
3,0,2,"Rice, Mrs. William (Margaret Norton)",39,0,5,382652,29.125, ,Q, ,327, ,1,950.5,.726681957186544,64.4960666814042
2,0,2,"Richard, Mr. Emile",23,0,0,SC/PARIS 2133,15.0458, ,C, , ,"Paris / Montreal, PQ",0,676,.516819571865443,35.478313845914
2,1,1,"Richards, Master. George Sibley",.8333,1,1,29106,18.75, ,S,4, ,"Cornwall / Akron, OH",0,741,.56651376146789,41.9653515845073
2,1,1,"Richards, Master. William Rowe",3,1,1,29106,18.75, ,S,4, ,"Cornwall / Akron, OH",0,741,.56651376146789,41.9653515845073
2,1,1,"Richards, Mrs. Sidney (Emily Hocking)",24,2,3,29106,18.75, ,S,4, ,"Cornwall / Akron, OH",1,741,.56651376146789,41.9653515845073
2,1,1,"Ridsdale, Miss. Lucy",50,0,0,W./C. 14258,10.5, ,S,13, ,"London, England / Marietta, Ohio and Milwaukee, WI",1,512,.391437308868502,19.0321115380284
3,0,2,"Riihivouri, Miss. Susanna Juhantytar ""Sanni""",22,0,0,3101295,39.6875, ,S, , , ,1,1041,.795871559633027,76.0981102618387
1,0,2,"Ringhini, Mr. Sante",22,0,0,PC 17760,135.6333, ,C, ,232, ,0,1250.5,.956039755351682,121.620150417226
3,0,2,"Rintamaki, Mr. Matti",35,0,0,STON/O 2. 3101273,7.125, ,S, , , ,0,51.5,.0393730886850153,-57.6966470338372
3,1,2,"Riordan, Miss. Johanna ""Hannah""", ,0,0,334915,7.7208, ,Q,13, , ,1,142,.108562691131498,-30.5854680415076
3,0,1,"Risien, Mr. Samuel Beard", ,0,0,364498,14.5, ,S, , , ,0,667,.509938837920489,34.5850957185933
3,0,1,"Risien, Mrs. Samuel (Emma)", ,0,0,364498,14.5, ,S, , , ,1,667,.509938837920489,34.5850957185933
1,0,2,"Robbins, Mr. Victor", ,0,0,PC 17757,227.525, ,C, , , ,0,1286,.983180428134557,143.250110889787
1,1,0,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",43,0,1,24160,211.3375,B3,S,2, ,"St Louis, MO",1,1272.5,.972859327217125,132.909440014932
3,0,1,"Robins, Mr. Alexander A",50,1,0,A/5. 3337,14.5, ,S, ,119, ,0,667,.509938837920489,34.5850957185933
3,0,1,"Robins, Mrs. Alexander A (Grace Charity Laury)",47,1,0,A/5. 3337,14.5, ,S, ,7, ,1,667,.509938837920489,34.5850957185933
1,0,0,"Roebling, Mr. Washington Augustus II",31,0,0,PC 17590,50.4958,A24,S, , ,"Trenton, NJ",0,1069.5,.817660550458716,80.2139874891916
2,0,1,"Rogers, Mr. Reginald Harry",19,0,0,28004,10.5, ,S, , , ,0,512,.391437308868502,19.0321115380284
3,0,2,"Rogers, Mr. William John", ,0,0,S.C./A.4. 23567,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,1,0,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",45,0,0,111428,26.55, ,S,9, ,"New York, NY",0,904.5,.69151376146789,59.1823771415937
3,0,2,"Rommetvedt, Mr. Knud Paust", ,0,0,312993,7.775, ,S, , , ,0,223.5,.170871559633028,-15.9128506854793
1,0,0,"Rood, Mr. Hugh Roscoe", ,0,0,113767,50,A32,S, , ,"Seattle, WA",0,1067.5,.816131498470948,79.9155895854199
3,0,2,"Rosblom, Miss. Salli Helena",2,1,1,370129,20.2125, ,S, , , ,1,754,.576452599388379,43.2759463349227
3,0,2,"Rosblom, Mr. Viktor Richard",18,1,1,370129,20.2125, ,S, , , ,0,754,.576452599388379,43.2759463349227
3,0,2,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",41,0,2,370129,20.2125, ,S, , , ,1,754,.576452599388379,43.2759463349227
1,1,2,"Rosenbaum, Miss. Edith Louise",33,0,0,PC 17613,27.7208,A11,C,11, ,"Paris, France",1,924,.706422018348624,61.3984912084022
1,0,0,"Rosenshine, Mr. George (""Mr George Thorne"")",46,0,0,PC 17585,79.2, ,C, ,16,"New York, NY",0,1185.5,.906345565749236,101.54355464922
1,0,2,"Ross, Mr. John Hugo",36,0,0,13049,40.125,A10,C, , ,"Winnipeg, MB",0,1045,.798929663608563,76.6591317337815
3,1,1,"Roth, Miss. Sarah A", ,0,0,342712,8.05, ,S,C, , ,1,391.5,.299311926605505,6.05074478589431
1,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",33,0,0,110152,86.5,B77,S,8, ,"London  Vancouver, BC",1,1210,.925076452599388,107.831699547787
1,0,0,"Rothschild, Mr. Martin",55,1,0,PC 17603,59.4, ,C, , ,"New York, NY",0,1120.5,.856651376146789,88.4389248794093
1,1,0,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",54,1,0,PC 17603,59.4, ,C,6, ,"New York, NY",1,1120.5,.856651376146789,88.4389248794093
3,0,1,"Rouse, Mr. Richard Henry",50,0,0,A/5 3594,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,0,2,"Rowe, Mr. Alfred G",33,0,0,113790,26.55, ,S, ,109,London,0,904.5,.69151376146789,59.1823771415937
2,1,2,"Rugg, Miss. Emily",21,0,0,C.A. 31026,10.5, ,S,12, ,"Guernsey / Wilmington, DE",1,512,.391437308868502,19.0321115380284
3,0,1,"Rush, Mr. Alfred George John",16,0,0,A/4. 20589,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
3,1,2,"Ryan, Mr. Edward", ,0,0,383162,7.75, ,Q,14, , ,0,183,.139908256880734,-22.6417312338616
3,0,2,"Ryan, Mr. Patrick", ,0,0,371110,24.15, ,Q, , , ,0,817,.624617737003058,49.7356806514263
1,1,0,"Ryerson, Master. John Borie",13,2,2,PC 17608,262.375,B57 B59 B63 B66,C,4, ,"Haverford, PA / Cooperstown, NY",0,1295,.990061162079511,153.823267445992
1,1,0,"Ryerson, Miss. Emily Borie",18,2,2,PC 17608,262.375,B57 B59 B63 B66,C,4, ,"Haverford, PA / Cooperstown, NY",1,1295,.990061162079511,153.823267445992
1,1,0,"Ryerson, Miss. Susan Parker ""Suzette""",21,2,2,PC 17608,262.375,B57 B59 B63 B66,C,4, ,"Haverford, PA / Cooperstown, NY",1,1295,.990061162079511,153.823267445992
1,0,0,"Ryerson, Mr. Arthur Larned",61,1,3,PC 17608,262.375,B57 B59 B63 B66,C, , ,"Haverford, PA / Cooperstown, NY",0,1295,.990061162079511,153.823267445992
1,1,0,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",48,1,3,PC 17608,262.375,B57 B59 B63 B66,C,4, ,"Haverford, PA / Cooperstown, NY",1,1295,.990061162079511,153.823267445992
3,0,2,"Saad, Mr. Amin", ,0,0,2671,7.2292, ,C, , , ,0,87.5,.0668960244648318,-44.3070271347184
3,0,2,"Saad, Mr. Khalil",25,0,0,2672,7.225, ,C, , , ,0,65,.0496941896024465,-51.9937828715428
3,0,2,"Saade, Mr. Jean Nassr", ,0,0,2676,7.225, ,C, , , ,0,65,.0496941896024465,-51.9937828715428
1,1,1,"Saalfeld, Mr. Adolphe", ,0,0,19988,30.5,C106,S,3, ,"Manchester, England",0,970.5,.74197247706422,66.9095681909711
3,0,2,"Sadlier, Mr. Matthew", ,0,0,367655,7.7292, ,Q, , , ,0,145,.11085626911315,-29.9529225481647
3,0,1,"Sadowitz, Mr. Harry", ,0,0,LP 1588,7.575, ,S, , , ,0,132,.100917431192661,-32.7662331844827
3,0,2,"Saether, Mr. Simon Sivertsen",38.5,0,0,SOTON/O.Q. 3101262,7.25, ,S, ,32, ,0,108.5,.0829510703363914,-38.4157124358353
3,0,1,"Sage, Master. Thomas Henry", ,8,2,CA. 2343,69.55, ,S, , , ,0,1147,.87691131498471,93.3192162994802
3,0,2,"Sage, Master. William Henry",14.5,8,2,CA. 2343,69.55, ,S, ,67, ,0,1147,.87691131498471,93.3192162994802
3,0,1,"Sage, Miss. Ada", ,8,2,CA. 2343,69.55, ,S, , , ,1,1147,.87691131498471,93.3192162994802
3,0,1,"Sage, Miss. Constance Gladys", ,8,2,CA. 2343,69.55, ,S, , , ,1,1147,.87691131498471,93.3192162994802
3,0,1,"Sage, Miss. Dorothy Edith ""Dolly""", ,8,2,CA. 2343,69.55, ,S, , , ,1,1147,.87691131498471,93.3192162994802
3,0,1,"Sage, Miss. Stella Anna", ,8,2,CA. 2343,69.55, ,S, , , ,1,1147,.87691131498471,93.3192162994802
3,0,2,"Sage, Mr. Douglas Bullen", ,8,2,CA. 2343,69.55, ,S, , , ,0,1147,.87691131498471,93.3192162994802
3,0,2,"Sage, Mr. Frederick", ,8,2,CA. 2343,69.55, ,S, , , ,0,1147,.87691131498471,93.3192162994802
3,0,1,"Sage, Mr. George John Jr", ,8,2,CA. 2343,69.55, ,S, , , ,0,1147,.87691131498471,93.3192162994802
3,0,2,"Sage, Mr. John George", ,1,9,CA. 2343,69.55, ,S, , , ,0,1147,.87691131498471,93.3192162994802
3,0,1,"Sage, Mrs. John (Annie Bullen)", ,1,9,CA. 2343,69.55, ,S, , , ,1,1147,.87691131498471,93.3192162994802
1,1,2,"Sagesser, Mlle. Emma",24,0,0,PC 17477,69.3,B35,C,9, , ,1,1140.5,.871941896024465,92.0736099781624
3,0,2,"Salander, Mr. Karl Johan",24,0,0,7266,9.325, ,S, , , ,0,466,.356269113149847,14.2250531223971
3,1,2,"Salkjelsvik, Miss. Anna Kristine",21,0,0,343120,7.65, ,S,C, , ,1,138.5,.105886850152905,-31.3357097440717
1,1,0,"Salomon, Mr. Abraham L", ,0,0,111163,26, ,S,1, ,"New York, NY",0,857.5,.655581039755352,54.0213585575019
3,0,0,"Salonen, Mr. Johan Werner",39,0,0,3101296,7.925, ,S, , , ,0,349,.266819571865443,1.07777510586357
3,0,2,"Samaan, Mr. Elias", ,2,0,2662,21.6792, ,C, , , ,0,786,.600917431192661,46.5313553225958
3,0,2,"Samaan, Mr. Hanna", ,2,0,2662,21.6792, ,C, , , ,0,786,.600917431192661,46.5313553225958
3,0,2,"Samaan, Mr. Youssef", ,2,0,2662,21.6792, ,C, , , ,0,786,.600917431192661,46.5313553225958
3,1,2,"Sandstrom, Miss. Beatrice Irene",1,1,1,PP 9549,16.7,G6,S,13, , ,1,730,.558103975535168,40.8607460596014
3,1,2,"Sandstrom, Miss. Marguerite Rut",4,1,1,PP 9549,16.7,G6,S,13, , ,1,730,.558103975535168,40.8607460596014
3,1,2,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",24,0,2,PP 9549,16.7,G6,S,13, , ,1,730,.558103975535168,40.8607460596014
3,1,2,"Sap, Mr. Julius",25,0,0,345768,9.5, ,S,11, , ,0,477.5,.365061162079511,15.4406833648945
3,0,1,"Saundercock, Mr. William Henry",20,0,0,A/5. 2151,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
3,0,1,"Sawyer, Mr. Frederick Charles",24.5,0,0,342826,8.05, ,S, ,284, ,0,391.5,.299311926605505,6.05074478589431
3,0,2,"Scanlan, Mr. James", ,0,0,36209,7.725, ,Q, , , ,0,143.5,.109709480122324,-30.2680086106142
1,1,2,"Schabert, Mrs. Paul (Emma Mock)",35,1,0,13236,57.75,C28,C,11, ,"New York, NY",1,1115.5,.85282874617737,87.5718613345281
2,0,0,"Schmidt, Mr. August",26,0,0,248659,13, ,S, , ,"Newark, NJ",0,592,.452599388379205,27.1312152712863
3,0,2,"Sdycoff, Mr. Todor", ,0,0,349222,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
2,0,1,"Sedgwick, Mr. Charles Frederick Waddington",25,0,0,244361,13, ,S, , ,Liverpool,0,592,.452599388379205,27.1312152712863
1,1,2,"Serepeca, Miss. Augusta",30,0,0,113798,31, ,C,4, , ,1,977,.746941896024465,67.7096978988555
1,1,0,"Seward, Mr. Frederic Kimber",34,0,0,113794,26.55, ,S,7, ,"New York, NY",0,904.5,.69151376146789,59.1823771415937
2,0,1,"Sharp, Mr. Percival James R",27,0,0,244358,26, ,S, , ,"Hornsey, England",0,857.5,.655581039755352,54.0213585575019
3,0,2,"Shaughnessy, Mr. Patrick", ,0,0,370374,7.75, ,Q, , , ,0,183,.139908256880734,-22.6417312338616
3,1,2,"Sheerlinck, Mr. Jan Baptist",29,0,0,345779,9.5, ,S,11, , ,0,477.5,.365061162079511,15.4406833648945
3,0,1,"Shellard, Mr. Frederick William", ,0,0,C.A. 6212,15.1, ,S, , , ,0,679.5,.519495412844037,35.8258374440375
2,1,0,"Shelley, Mrs. William (Imanita Parrish Hall)",25,0,1,230433,26, ,S,12, ,"Deer Lodge, MT",1,857.5,.655581039755352,54.0213585575019
3,1,1,"Shine, Miss. Ellen Natalia", ,0,0,330968,7.7792, ,Q, , , ,1,237,.181192660550459,-13.8478132368953
3,0,1,"Shorney, Mr. Charles Joseph", ,0,0,374910,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,1,0,"Shutes, Miss. Elizabeth W",40,0,0,PC 17582,153.4625,C125,S,3, ,"New York, NY / Greenwich CT",1,1265,.967125382262997,128.538152636752
2,1,2,"Silven, Miss. Lyyli Karoliina",18,0,2,250652,13, ,S,16, ,"Finland / Minneapolis, MN",1,592,.452599388379205,27.1312152712863
1,1,0,"Silverthorne, Mr. Spencer Victor",35,0,0,PC 17475,26.2875,E24,S,5, ,"St Louis, MO",0,891,.681192660550459,57.6757221124681
1,0,0,"Silvey, Mr. William Baird",50,1,0,13507,55.9,E44,S, , ,"Duluth, MN",0,1101.5,.842125382262997,85.2214219609875
1,1,0,"Silvey, Mrs. William Baird (Alice Munger)",39,1,0,13507,55.9,E44,S,11, ,"Duluth, MN",1,1101.5,.842125382262997,85.2214219609875
3,0,2,"Simmons, Mr. John", ,0,0,SOTON/OQ 392082,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
1,1,2,"Simonius-Blumer, Col. Oberst Alfons",56,0,0,13213,35.5,A26,C,3, ,"Basel, Switzerland",0,1015.5,.776376146788991,72.6326848072528
2,1,1,"Sincock, Miss. Maude",20,0,0,C.A. 33112,36.75, ,S,11, ,"Cornwall / Hancock, MI",1,1019.5,.779434250764526,73.1643707205705
2,1,0,"Sinkkonen, Miss. Anna",30,0,0,250648,13, ,S,10, ,"Finland / Washington, DC",1,592,.452599388379205,27.1312152712863
3,0,2,"Sirayanian, Mr. Orsen",22,0,0,2669,7.2292, ,C, , , ,0,87.5,.0668960244648318,-44.3070271347184
3,0,1,"Sirota, Mr. Maurice", ,0,0,392092,8.05, ,S, , , ,0,391.5,.299311926605505,6.05074478589431
3,0,2,"Sivic, Mr. Husein",40,0,0,349251,7.8958, ,S, , , ,0,313,.239296636085627,-3.37898124803169
